reaction_id,reactants_smiles,products_smiles,reaction_smiles,conditions,source_file
ord-1208d74fc7a748139625e9e704ab1724,CC(C)(C)[O-].[Na+].CC1=CC=CC=C1.CC(C)OC1=C(C(=CC=C1)OC(C)C)C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4.CC(=O)O.CC(=O)O.[Pd].CC(C)(C)OC(=O)N1C=CC2=C1C(=CC=C2)Br.CC(C)(C)OC(=O)N1CCNCC1,CC(C)(C)OC(=O)N1CCN(CC1)C2=CC=CC3=C2N(C=C3)C(=O)OC(C)(C)C,CC(C)(C)[O-].[Na+].CC1=CC=CC=C1.CC(C)OC1=C(C(=CC=C1)OC(C)C)C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4.CC(=O)O.CC(=O)O.[Pd].CC(C)(C)OC(=O)N1C=CC2=C1C(=CC=C2)Br.CC(C)(C)OC(=O)N1CCNCC1>>CC(C)(C)OC(=O)N1CCN(CC1)C2=CC=CC3=C2N(C=C3)C(=O)OC(C)(C)C,,ord-data\data\00\ord_dataset-00005539a1e04c809a9a78647bea649c.pb.gz
ord-5c1e7b0afe1e4c2ea268d161da8ff7be,C(=O)([O-])[O-].[Cs+].[Cs+].C1COCCO1.CC(C)OC1=C(C(=CC=C1)OC(C)C)C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4.CC(=O)O.CC(=O)O.[Pd].CC(C)(C)OC(=O)N1C=CC2=C1C(=CC=C2)Br.CC(C)(C)OC(=O)N1CCNCC1,CC(C)(C)OC(=O)N1CCN(CC1)C2=CC=CC3=C2N(C=C3)C(=O)OC(C)(C)C,C(=O)([O-])[O-].[Cs+].[Cs+].C1COCCO1.CC(C)OC1=C(C(=CC=C1)OC(C)C)C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4.CC(=O)O.CC(=O)O.[Pd].CC(C)(C)OC(=O)N1C=CC2=C1C(=CC=C2)Br.CC(C)(C)OC(=O)N1CCNCC1>>CC(C)(C)OC(=O)N1CCN(CC1)C2=CC=CC3=C2N(C=C3)C(=O)OC(C)(C)C,,ord-data\data\00\ord_dataset-00005539a1e04c809a9a78647bea649c.pb.gz
ord-cdacdc2f62e2433897c344ea48603986,C(=O)([O-])[O-].[Cs+].[Cs+].C1COCCO1.CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C.CC(=O)O.CC(=O)O.[Pd].C1=CC=NC(=C1)Cl.C1=COC(=N1)N,C1=CC=NC(=C1)NC2=NC=CO2,C(=O)([O-])[O-].[Cs+].[Cs+].C1COCCO1.CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C.CC(=O)O.CC(=O)O.[Pd].C1=CC=NC(=C1)Cl.C1=COC(=N1)N>>C1=CC=NC(=C1)NC2=NC=CO2,,ord-data\data\00\ord_dataset-00005539a1e04c809a9a78647bea649c.pb.gz
ord-05c9f5ab86694790884a2465aacb6f95,C(=O)([O-])[O-].[K+].[K+].C1COCCO1.CC(C)(C)P(C1=CC2=CC=CC=C2N1C3=CC=CC=C3)C(C)(C)C.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd].C1=CC=NC(=C1)Cl.C1=COC(=N1)N,C1=CC=NC(=C1)NC2=NC=CO2,C(=O)([O-])[O-].[K+].[K+].C1COCCO1.CC(C)(C)P(C1=CC2=CC=CC=C2N1C3=CC=CC=C3)C(C)(C)C.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd].C1=CC=NC(=C1)Cl.C1=COC(=N1)N>>C1=CC=NC(=C1)NC2=NC=CO2,,ord-data\data\00\ord_dataset-00005539a1e04c809a9a78647bea649c.pb.gz
ord-97b674af3d2f488bb5058b76b82c316b,C(=O)([O-])[O-].[K+].[K+].C1COCCO1.CC(C)C1=CC(=C(C(=C1)C(C)C)C2=C(C=CC(=C2P(C3CCCCC3)C4CCCCC4)OC)OC)C(C)C.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd].C1=CC=NC(=C1)Cl.C1=COC(=N1)N,C1=CC=NC(=C1)NC2=NC=CO2,C(=O)([O-])[O-].[K+].[K+].C1COCCO1.CC(C)C1=CC(=C(C(=C1)C(C)C)C2=C(C=CC(=C2P(C3CCCCC3)C4CCCCC4)OC)OC)C(C)C.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd].C1=CC=NC(=C1)Cl.C1=COC(=N1)N>>C1=CC=NC(=C1)NC2=NC=CO2,,ord-data\data\00\ord_dataset-00005539a1e04c809a9a78647bea649c.pb.gz
ord-8dd14463cf6743e7a0d8b8896c9d7de0,CC(C)(C)[O-].[Na+].C1COCCO1.CC(C)OC1=C(C(=CC=C1)OC(C)C)C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4.CC(=O)O.CC(=O)O.[Pd].C1=CNC2=NC=C(C=C21)Br.C1COCCN1,C1COCCN1C2=CN=C3C(=C2)C=CN3,CC(C)(C)[O-].[Na+].C1COCCO1.CC(C)OC1=C(C(=CC=C1)OC(C)C)C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4.CC(=O)O.CC(=O)O.[Pd].C1=CNC2=NC=C(C=C21)Br.C1COCCN1>>C1COCCN1C2=CN=C3C(=C2)C=CN3,,ord-data\data\00\ord_dataset-00005539a1e04c809a9a78647bea649c.pb.gz
ord-c34fe67f0c724f1db0a5e6644d227638,CC(C)(C)[O-].[Na+].C1COCCO1.CC(C)OC1=C(C(=CC=C1)OC(C)C)C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4.CC(=O)O.CC(=O)O.[Pd].C1=CNC2=NC=C(C=C21)Br.C1COCCN1,C1COCCN1C2=CN=C3C(=C2)C=CN3,CC(C)(C)[O-].[Na+].C1COCCO1.CC(C)OC1=C(C(=CC=C1)OC(C)C)C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4.CC(=O)O.CC(=O)O.[Pd].C1=CNC2=NC=C(C=C21)Br.C1COCCN1>>C1COCCN1C2=CN=C3C(=C2)C=CN3,,ord-data\data\00\ord_dataset-00005539a1e04c809a9a78647bea649c.pb.gz
ord-d96d0e3f2950466bac2ca8525ac77415,CC(C)(C)[O-].[Na+].C1COCCO1.CC(C)OC1=C(C(=CC=C1)OC(C)C)C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4.CC(=O)O.CC(=O)O.[Pd].C1=CNC2=NC=C(C=C21)Br.C1COCCN1,C1COCCN1C2=CN=C3C(=C2)C=CN3,CC(C)(C)[O-].[Na+].C1COCCO1.CC(C)OC1=C(C(=CC=C1)OC(C)C)C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4.CC(=O)O.CC(=O)O.[Pd].C1=CNC2=NC=C(C=C21)Br.C1COCCN1>>C1COCCN1C2=CN=C3C(=C2)C=CN3,,ord-data\data\00\ord_dataset-00005539a1e04c809a9a78647bea649c.pb.gz
ord-fd407bedbf534487940a2a1f79aacfca,C(=O)([O-])[O-].[Cs+].[Cs+].CC1=CC=CC=C1.CC(C)C1=CC(=C(C(=C1)C(C)C)C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C)C.CC(=O)O.CC(=O)O.[Pd].C1=CC=C(C=C1)COC2=C(C=C(C=C2)Br)F.CC(C)(C)[Si](C)(C)OCCN,CC(C)(C)[Si](C)(C)OCCNC1=CC(=C(C=C1)OCC2=CC=CC=C2)F,C(=O)([O-])[O-].[Cs+].[Cs+].CC1=CC=CC=C1.CC(C)C1=CC(=C(C(=C1)C(C)C)C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C)C.CC(=O)O.CC(=O)O.[Pd].C1=CC=C(C=C1)COC2=C(C=C(C=C2)Br)F.CC(C)(C)[Si](C)(C)OCCN>>CC(C)(C)[Si](C)(C)OCCNC1=CC(=C(C=C1)OCC2=CC=CC=C2)F,,ord-data\data\00\ord_dataset-00005539a1e04c809a9a78647bea649c.pb.gz
ord-c8028b7fd0b24a71a931a3ca28fc4dd0,C(=O)([O-])[O-].[Cs+].[Cs+].CC1=CC=CC=C1.CC(C)C1=CC(=C(C(=C1)C(C)C)C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C)C.CC(=O)O.CC(=O)O.[Pd].C1=CC=C(C=C1)COC2=C(C=C(C=C2)Br)F.CC(C)(C)[Si](C)(C)OCCN,CC(C)(C)[Si](C)(C)OCCNC1=CC(=C(C=C1)OCC2=CC=CC=C2)F,C(=O)([O-])[O-].[Cs+].[Cs+].CC1=CC=CC=C1.CC(C)C1=CC(=C(C(=C1)C(C)C)C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C)C.CC(=O)O.CC(=O)O.[Pd].C1=CC=C(C=C1)COC2=C(C=C(C=C2)Br)F.CC(C)(C)[Si](C)(C)OCCN>>CC(C)(C)[Si](C)(C)OCCNC1=CC(=C(C=C1)OCC2=CC=CC=C2)F,,ord-data\data\00\ord_dataset-00005539a1e04c809a9a78647bea649c.pb.gz
ord-3a62166a30464afb9cbe502b267cbcba,C(=O)([O-])[O-].[Cs+].[Cs+].CC1=CC=CC=C1.C1CCC(CC1)P(C2CCCCC2)C3=CC=CC=C3C4=CC=CC=C4.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd].COC(=O)C1=CC(=NC=C1)Br.CNC1=CC=C(C=C1)F,CN(C1=CC=C(C=C1)F)C2=NC=CC(=C2)C(=O)OC,C(=O)([O-])[O-].[Cs+].[Cs+].CC1=CC=CC=C1.C1CCC(CC1)P(C2CCCCC2)C3=CC=CC=C3C4=CC=CC=C4.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd].COC(=O)C1=CC(=NC=C1)Br.CNC1=CC=C(C=C1)F>>CN(C1=CC=C(C=C1)F)C2=NC=CC(=C2)C(=O)OC,,ord-data\data\00\ord_dataset-00005539a1e04c809a9a78647bea649c.pb.gz
ord-8fdcadcf8d694b72a4ad9ff8119e3e79,C(=O)([O-])[O-].[Cs+].[Cs+].CC1=CC=CC=C1.C1CCC(CC1)P(C2CCCCC2)C3=CC=CC=C3C4=CC=CC=C4.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd].COC(=O)C1=CC(=NC=C1)Br.CNC1=CC=C(C=C1)F,CN(C1=CC=C(C=C1)F)C2=NC=CC(=C2)C(=O)OC,C(=O)([O-])[O-].[Cs+].[Cs+].CC1=CC=CC=C1.C1CCC(CC1)P(C2CCCCC2)C3=CC=CC=C3C4=CC=CC=C4.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd].COC(=O)C1=CC(=NC=C1)Br.CNC1=CC=C(C=C1)F>>CN(C1=CC=C(C=C1)F)C2=NC=CC(=C2)C(=O)OC,,ord-data\data\00\ord_dataset-00005539a1e04c809a9a78647bea649c.pb.gz
ord-1f9578b402a0413a8d3c28c86e02d21e,C(=O)([O-])[O-].[Cs+].[Cs+].CC1=CC=CC=C1.CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C.CC(=O)O.CC(=O)O.[Pd].C1=CC(=CC(=C1)I)C(F)(F)F.COC1=NC(=NC=C1Br)N,COC1=NC(=NC=C1Br)NC2=CC=CC(=C2)C(F)(F)F,C(=O)([O-])[O-].[Cs+].[Cs+].CC1=CC=CC=C1.CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C.CC(=O)O.CC(=O)O.[Pd].C1=CC(=CC(=C1)I)C(F)(F)F.COC1=NC(=NC=C1Br)N>>COC1=NC(=NC=C1Br)NC2=CC=CC(=C2)C(F)(F)F,,ord-data\data\00\ord_dataset-00005539a1e04c809a9a78647bea649c.pb.gz
ord-81f0402c864a4618afac454715899838,C(=O)([O-])[O-].[Cs+].[Cs+].C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=C(C4=CC=CC=C4C=C3)C5=C(C=CC6=CC=CC=C65)P(C7=CC=CC=C7)C8=CC=CC=C8.CC(=O)O.CC(=O)O.[Pd].CC1=CN=C(N=C1C2=CN3C[C@H](N(C(=O)C3=N2)CC4=CC(=C(C=C4)F)F)COC)Cl.CN1C(=CC=N1)N,CC(C)CN(C1=CC(=C(N=C1)C(=O)[C@H]2C[C@@H]2C(=O)O)OC)C3=C(C=CC(=C3)C(F)(F)F)F,C(=O)([O-])[O-].[Cs+].[Cs+].C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=C(C4=CC=CC=C4C=C3)C5=C(C=CC6=CC=CC=C65)P(C7=CC=CC=C7)C8=CC=CC=C8.CC(=O)O.CC(=O)O.[Pd].CC1=CN=C(N=C1C2=CN3C[C@H](N(C(=O)C3=N2)CC4=CC(=C(C=C4)F)F)COC)Cl.CN1C(=CC=N1)N>>CC(C)CN(C1=CC(=C(N=C1)C(=O)[C@H]2C[C@@H]2C(=O)O)OC)C3=C(C=CC(=C3)C(F)(F)F)F,,ord-data\data\00\ord_dataset-00005539a1e04c809a9a78647bea649c.pb.gz
ord-77fa1d8a9ea647299df5929297f3aa17,C(=O)([O-])[O-].[Cs+].[Cs+].CC1=CC=CC=C1.C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=C(C4=CC=CC=C4C=C3)C5=C(C=CC6=CC=CC=C65)P(C7=CC=CC=C7)C8=CC=CC=C8.CC(=O)O.CC(=O)O.[Pd].CCOC(=O)C1CC1C(=O)C2=C(C=C(C=N2)Br)OC.CC(C)CNC1=C(C=CC(=C1)C(F)(F)F)F,CC(C)CN(C1=CC(=C(N=C1)C(=O)[C@H]2C[C@@H]2C(=O)O)OC)C3=C(C=CC(=C3)C(F)(F)F)F,C(=O)([O-])[O-].[Cs+].[Cs+].CC1=CC=CC=C1.C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=C(C4=CC=CC=C4C=C3)C5=C(C=CC6=CC=CC=C65)P(C7=CC=CC=C7)C8=CC=CC=C8.CC(=O)O.CC(=O)O.[Pd].CCOC(=O)C1CC1C(=O)C2=C(C=C(C=N2)Br)OC.CC(C)CNC1=C(C=CC(=C1)C(F)(F)F)F>>CC(C)CN(C1=CC(=C(N=C1)C(=O)[C@H]2C[C@@H]2C(=O)O)OC)C3=C(C=CC(=C3)C(F)(F)F)F,,ord-data\data\00\ord_dataset-00005539a1e04c809a9a78647bea649c.pb.gz
ord-2d0a333d9cfc43c6a6709471b22f0443,C(=O)([O-])[O-].[Cs+].[Cs+].CC1CCCO1.CN(C)C1=CC=CC=C1C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd].CC1=CN=C(N=C1C2=CN3C[C@H](N(C(=O)C3=N2)CC4=CC(=C(C=C4)F)F)COC)Cl.CN1C(=CC=N1)N,CC1=CN=C(N=C1C2=CN3C[C@H](N(C(=O)C3=N2)CC4=CC(=C(C=C4)F)F)COC)NC5=CC=NN5C,C(=O)([O-])[O-].[Cs+].[Cs+].CC1CCCO1.CN(C)C1=CC=CC=C1C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd].CC1=CN=C(N=C1C2=CN3C[C@H](N(C(=O)C3=N2)CC4=CC(=C(C=C4)F)F)COC)Cl.CN1C(=CC=N1)N>>CC1=CN=C(N=C1C2=CN3C[C@H](N(C(=O)C3=N2)CC4=CC(=C(C=C4)F)F)COC)NC5=CC=NN5C,,ord-data\data\00\ord_dataset-00005539a1e04c809a9a78647bea649c.pb.gz
ord-f95171c2975240019dea4c87294370ec,[Li+].C[Si](C)(C)[N-][Si](C)(C)C.C1CCOC1.CC(C1CCCC1P(C2CCCCC2)C3CCCCC3)P(C(C)(C)C)C(C)(C)C.C1CCCC1.[Fe].CC(=O)O.CC(=O)O.[Pd].C1=CC(=CC=C1C(=O)O)Br.C(CN)C(=O)N.Cl,C1=CC(=CC=C1C(=O)O)NCCC(=O)N,[Li+].C[Si](C)(C)[N-][Si](C)(C)C.C1CCOC1.CC(C1CCCC1P(C2CCCCC2)C3CCCCC3)P(C(C)(C)C)C(C)(C)C.C1CCCC1.[Fe].CC(=O)O.CC(=O)O.[Pd].C1=CC(=CC=C1C(=O)O)Br.C(CN)C(=O)N.Cl>>C1=CC(=CC=C1C(=O)O)NCCC(=O)N,,ord-data\data\00\ord_dataset-00005539a1e04c809a9a78647bea649c.pb.gz
ord-eba583eb36cf40e597f1d8a3b26c7756,C(=O)([O-])[O-].[Cs+].[Cs+].CC1=CC=CC=C1.C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=C(C4=CC=CC=C4C=C3)C5=C(C=CC6=CC=CC=C65)P(C7=CC=CC=C7)C8=CC=CC=C8.CC(=O)O.CC(=O)O.[Pd].C1=CN2C=C(C=C(C2=N1)Br)Cl.C1COCCN1C2=CN=C(C=C2)N,C1COCCN1C2=CN=C(C=C2)NC3=CC(=CN4C3=NC=C4)Cl,C(=O)([O-])[O-].[Cs+].[Cs+].CC1=CC=CC=C1.C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=C(C4=CC=CC=C4C=C3)C5=C(C=CC6=CC=CC=C65)P(C7=CC=CC=C7)C8=CC=CC=C8.CC(=O)O.CC(=O)O.[Pd].C1=CN2C=C(C=C(C2=N1)Br)Cl.C1COCCN1C2=CN=C(C=C2)N>>C1COCCN1C2=CN=C(C=C2)NC3=CC(=CN4C3=NC=C4)Cl,,ord-data\data\00\ord_dataset-00005539a1e04c809a9a78647bea649c.pb.gz
ord-945adafe269741f9bc504b4e9b38a0a3,CC(C)(C)[O-].[Na+].CC1=CC=CC=C1.C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=C(C4=CC=CC=C4C=C3)C5=C(C=CC6=CC=CC=C65)P(C7=CC=CC=C7)C8=CC=CC=C8.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd].C1=CC(=C(N=C1)Br)Cl.C1C[C@H](C(=O)NC1)N,C1C[C@H](C(=O)NC1)NC2=C(C=CC=N2)Cl,CC(C)(C)[O-].[Na+].CC1=CC=CC=C1.C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=C(C4=CC=CC=C4C=C3)C5=C(C=CC6=CC=CC=C65)P(C7=CC=CC=C7)C8=CC=CC=C8.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd].C1=CC(=C(N=C1)Br)Cl.C1C[C@H](C(=O)NC1)N>>C1C[C@H](C(=O)NC1)NC2=C(C=CC=N2)Cl,,ord-data\data\00\ord_dataset-00005539a1e04c809a9a78647bea649c.pb.gz
ord-31042a5d8fe24c18a416eee8a6a124c6,CC(C)(C)[O-].[Na+].CC(=O)N(C)C.CC(C1CCCC1P(C2CCCCC2)C3CCCCC3)P(C(C)(C)C)C(C)(C)C.C1CCCC1.[Fe].CC(=O)O.CC(=O)O.[Pd].C1=CC=C(C=C1)NC2=NC=CC(=C2)Cl.C1=CC(=C(C(=C1)F)CN)F,C1=CC=C(C=C1)NC2=NC=CC(=C2)NCC3=C(C=CC=C3F)F,CC(C)(C)[O-].[Na+].CC(=O)N(C)C.CC(C1CCCC1P(C2CCCCC2)C3CCCCC3)P(C(C)(C)C)C(C)(C)C.C1CCCC1.[Fe].CC(=O)O.CC(=O)O.[Pd].C1=CC=C(C=C1)NC2=NC=CC(=C2)Cl.C1=CC(=C(C(=C1)F)CN)F>>C1=CC=C(C=C1)NC2=NC=CC(=C2)NCC3=C(C=CC=C3F)F,,ord-data\data\00\ord_dataset-00005539a1e04c809a9a78647bea649c.pb.gz
ord-7d0087e63ad44356ba79974b84233090,CC(C)(C)[O-].[Na+].COCCOC.CC(C1CCCC1P(C2CCCCC2)C3CCCCC3)P(C(C)(C)C)C(C)(C)C.C1CCCC1.[Fe].CC(=O)O.CC(=O)O.[Pd].C1=CC=C(C=C1)NC2=NC=CC(=C2)Cl.C1=CC(=C(C(=C1)F)CN)F,C1=CC=C(C=C1)NC2=NC=CC(=C2)NCC3=C(C=CC=C3F)F,CC(C)(C)[O-].[Na+].COCCOC.CC(C1CCCC1P(C2CCCCC2)C3CCCCC3)P(C(C)(C)C)C(C)(C)C.C1CCCC1.[Fe].CC(=O)O.CC(=O)O.[Pd].C1=CC=C(C=C1)NC2=NC=CC(=C2)Cl.C1=CC(=C(C(=C1)F)CN)F>>C1=CC=C(C=C1)NC2=NC=CC(=C2)NCC3=C(C=CC=C3F)F,,ord-data\data\00\ord_dataset-00005539a1e04c809a9a78647bea649c.pb.gz
ord-0d9db0bff06f4d53bf85fef23e44393c,C(=O)([O-])[O-].[Cs+].[Cs+].COCCOC.C1CCC(CC1)P(C2CCCCC2)C3=CC=CC=C3C4=CC=CC=C4.CC(=O)O.CC(=O)O.[Pd].CN1C[C@@H](OC2=C(C1)C=CC(=N2)Cl)C3=CC=CC=C3.CC1=CN(C=N1)C2=C(C=C(C=C2)N)OC,CC1=CN(C=N1)C2=C(C=C(C=C2)NC3=NC4=C(CN(C[C@@H](O4)C5=CC=CC=C5)C)C=C3)OC,C(=O)([O-])[O-].[Cs+].[Cs+].COCCOC.C1CCC(CC1)P(C2CCCCC2)C3=CC=CC=C3C4=CC=CC=C4.CC(=O)O.CC(=O)O.[Pd].CN1C[C@@H](OC2=C(C1)C=CC(=N2)Cl)C3=CC=CC=C3.CC1=CN(C=N1)C2=C(C=C(C=C2)N)OC>>CC1=CN(C=N1)C2=C(C=C(C=C2)NC3=NC4=C(CN(C[C@@H](O4)C5=CC=CC=C5)C)C=C3)OC,,ord-data\data\00\ord_dataset-00005539a1e04c809a9a78647bea649c.pb.gz
ord-c1f0d60afc5d442f82c1963456675035,C(=O)([O-])[O-].[Cs+].[Cs+].C1COCCO1.CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C.CC1(C2=C(C(=CC=C2)[PH+](C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5[PH+](C6=CC=CC=C6)C7=CC=CC=C7)C.C1=[C-]C=C(C=C1F)F.Br[Pd+].C1=C(C=C(C=C1F)Br)F.CN(C)C(=O)C1=CC2=C(C(=C1)C3CCCN3)OC(=CC2=O)N4CCOCC4,CN(C)C(=O)C1=CC2=C(C(=C1)C3CCCN3C4=CC(=CC(=C4)F)F)OC(=CC2=O)N5CCOCC5,C(=O)([O-])[O-].[Cs+].[Cs+].C1COCCO1.CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C.CC1(C2=C(C(=CC=C2)[PH+](C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5[PH+](C6=CC=CC=C6)C7=CC=CC=C7)C.C1=[C-]C=C(C=C1F)F.Br[Pd+].C1=C(C=C(C=C1F)Br)F.CN(C)C(=O)C1=CC2=C(C(=C1)C3CCCN3)OC(=CC2=O)N4CCOCC4>>CN(C)C(=O)C1=CC2=C(C(=C1)C3CCCN3C4=CC(=CC(=C4)F)F)OC(=CC2=O)N5CCOCC5,,ord-data\data\00\ord_dataset-00005539a1e04c809a9a78647bea649c.pb.gz
ord-18a5ade19723420ab980b1bccfb56a9b,C(=O)([O-])[O-].[Cs+].[Cs+].CC(=O)N(C)C.C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=C(C4=CC=CC=C4C=C3)C5=C(C=CC6=CC=CC=C65)P(C7=CC=CC=C7)C8=CC=CC=C8.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd].CC1=C(C=C(C=C1)C2=NC=CN2)NC(=O)C3=CC=C(C=C3)OCC4=C(C=CC=N4)Br.CN1CCNCC1,CC1=C(C=C(C=C1)C2=NC=CN2)NC(=O)C3=CC=C(C=C3)OCC4=C(C=CC=N4)N5CCN(CC5)C,C(=O)([O-])[O-].[Cs+].[Cs+].CC(=O)N(C)C.C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=C(C4=CC=CC=C4C=C3)C5=C(C=CC6=CC=CC=C65)P(C7=CC=CC=C7)C8=CC=CC=C8.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd].CC1=C(C=C(C=C1)C2=NC=CN2)NC(=O)C3=CC=C(C=C3)OCC4=C(C=CC=N4)Br.CN1CCNCC1>>CC1=C(C=C(C=C1)C2=NC=CN2)NC(=O)C3=CC=C(C=C3)OCC4=C(C=CC=N4)N5CCN(CC5)C,,ord-data\data\00\ord_dataset-00005539a1e04c809a9a78647bea649c.pb.gz
